,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,bus_name,bus_type,seat_available
129,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 146395,Express Non AC Seater 2+3,06:45,07h 15m,14:00,4.4,299,42,,,
130,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 174533,Express Non AC Seater 2+3,08:45,07h 15m,16:00,4.4,299,42,,,
131,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 188347,Super Luxury Volvo AC Seater Pushback 2+2,11:30,05h 00m,16:30,4.4,602,30,,,
132,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 190115,Express Non AC Seater 2+3,12:00,07h 30m,19:30,4.4,294,42,,,
133,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 169076,Express Non AC Seater 2+3,12:10,11h 50m,00:00,4.4,299,42,,,
134,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 184043,Express Non AC Seater 2+3,12:45,06h 15m,19:00,4.4,299,42,,,
135,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 183203,Express Non AC Seater 2+3,13:30,06h 00m,19:30,2.9,299,42,,,
136,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 183141,Express Non AC Seater 2+3,14:35,06h 25m,21:00,1.2,294,42,,,
137,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 192831,Express Non AC Seater 2+3,15:00,06h 00m,21:00,4.4,285,42,,,
138,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 157454,Super Luxury Volvo AC Seater Pushback 2+2,16:00,05h 00m,21:00,4.4,602,18,,,
139,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 193271,Express Non AC Seater 2+3,19:30,06h 30m,02:00,4.4,294,42,,,
140,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 189622,Express Non AC Seater 2+3,22:00,07h 00m,05:00,2.4,294,42,,,
141,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,04h 45m,21:55,4.5,475,51,,,
142,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06:00,04h 25m,10:25,4.7,475,52,,,
143,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:15,04h 30m,10:45,4.5,550,26,,,
144,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,04h 30m,21:30,4.4,550,23,,,
145,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),12:50,04h 30m,17:20,4.1,550,22,,,
146,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,3.9,460,36,,,
147,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.8,457,40,,,
148,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),13:45,06h 00m,19:45,3.5,500,30,,,
149,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,06h 00m,04:00,3.3,350,49,,,
150,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),05:00,05h 00m,10:00,4.0,600,28,,,
151,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,06h 54m,04:54,4.1,300,40,,,
152,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,05h 15m,02:15,3.9,667,32,,,
153,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,06h 15m,04:30,3.6,360,42,,,
154,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,A/C Sleeper (2+1),04:20,04h 40m,09:00,3.0,600,36,,,
155,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,JAIN TRAVELS REGD / MULTANI SONA,A/C Seater / Sleeper (2+1),04:30,05h 30m,10:00,3.0,350,40,,,
156,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06h 30m,06:00,2.5,360,33,,,
157,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,2.5,400,45,,,
158,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shrinath travel agency,AC Sleeper (2+1),22:00,05h 30m,03:30,2.4,600,36,,,
159,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Hans Travels (I) Private Limited,A/C Sleeper (2+1),05:00,06h 00m,11:00,2.3,500,24,,,
160,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,NON AC Seater / Sleeper 2+1,22:15,06h 27m,04:42,2.0,350,34,,,
161,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ashok Travels Mandsaur Group,Non A/C Seater / Sleeper (2+1),03:00,05h 30m,08:30,2.2,400,42,,,
162,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,02:40,06h 00m,08:40,1.0,300,42,,,
163,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,A/C Seater / Sleeper (2+1),11:10,06h 00m,17:10,3.4,440,30,,,
164,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Travels Regd Udaipur,NON AC Seater / Sleeper 2+1,07:45,05h 55m,13:40,3.5,350,44,,,
165,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,NON A/C Sleeper (2+1),22:31,06h 27m,04:58,2.1,450,30,,,
166,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Gajraj Travels,NON A/C Seater/ Sleeper (2+1),04:00,05h 00m,09:00,3.2,400,40,,,
167,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,16:00,06h 00m,22:00,2.4,350,49,,,
168,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),17:45,06h 00m,23:45,3.5,500,33,,,
169,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,06h 00m,04:30,2.0,350,36,,,
170,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,2.5,400,45,,,
171,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain Parshwanath Travels,NON A/C Sleeper (2+1),08:31,06h 27m,14:58,2.1,524,30,,,
172,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Raj Travel,A/C Seater (2+1),06:15,05h 10m,11:25,0.0,405,23,,,
173,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Raj Travel,A/C Seater (2+1),17:30,04h 30m,22:00,0.0,405,28,,,
174,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Raj Travel,A/C Sleeper (2+1),22:30,07h 00m,05:30,0.0,540,36,,,
175,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Lake City Travels,A/C Seater / Sleeper (2+1),22:49,05h 05m,03:54,3.7,400,37,,,
176,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kamlesh Travels,A/C Seater / Sleeper (2+1),21:00,05h 45m,02:45,3.2,850,41,,,
177,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shri Paawan Shakti Travels,A/C Seater / Sleeper (2+1),23:00,06h 30m,05:30,0.0,800,37,,,
178,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 179809,NON AC Seater / Sleeper 2+1,02:25,07h 25m,09:50,3.7,448,37,,,
179,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 190539,Express Non AC Seater 2+3,04:45,07h 45m,12:30,3.7,363,42,,,
180,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 178742,Express Non AC Seater 2+3,05:25,07h 30m,12:55,3.7,363,42,,,
181,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 170131,Express Non AC Seater 2+3,05:50,07h 40m,13:30,3.7,363,42,,,
182,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 182397,Express Non AC Seater 2+3,06:14,07h 46m,14:00,3.7,363,42,,,
183,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 170971,Super Luxury Volvo AC Seater Pushback 2+2,06:30,06h 15m,12:45,4.3,740,37,,,
184,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 167408,Express Non AC Seater 2+3,07:00,07h 40m,14:40,3.7,363,42,,,
185,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 160780,Super Luxury Volvo AC Seater Pushback 2+2,07:30,06h 15m,13:45,3.8,740,35,,,
186,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163543,Express Non AC Seater 2+3,07:30,07h 30m,15:00,3.7,363,42,,,
187,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 156404,Express Non AC Seater 2+3,08:05,07h 40m,15:45,3.7,363,42,,,
188,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163995,Express Non AC Seater 2+3,08:30,07h 40m,16:10,3.7,363,42,,,
189,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 142360,Super Luxury Volvo AC Seater Pushback 2+2,08:30,06h 15m,14:45,4.6,740,37,,,
190,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 174473,Express Non AC Seater 2+3,08:50,07h 40m,16:30,3.7,363,42,,,
191,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163964,Express Non AC Seater 2+3,09:20,07h 40m,17:00,3.7,363,42,,,
192,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 186234,Super Luxury Volvo AC Seater Pushback 2+2,09:30,06h 30m,16:00,4.0,740,37,,,
193,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 186237,Super Luxury Volvo AC Seater Pushback 2+2,10:30,06h 15m,16:45,4.3,740,37,,,
194,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 193584,Express Non AC Seater 2+3,10:50,07h 10m,18:00,3.7,363,42,,,
195,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 183071,Express Non AC Seater 2+3,11:11,07h 39m,18:50,3.7,363,42,,,
196,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 193243,Semi Deluxe Non AC Seater 2+2,11:45,12h 15m,00:00,3.7,396,35,,,
197,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 156586,Super Luxury Volvo AC Seater Pushback 2+2,12:30,06h 15m,18:45,3.0,740,37,,,
198,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 192563,Semi Deluxe Non AC Seater 2+2,13:20,07h 40m,21:00,3.7,396,35,,,
199,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 185137,Super Luxury Volvo AC Seater Pushback 2+2,13:30,06h 15m,19:45,2.9,740,37,,,
200,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 168081,Express Non AC Seater 2+3,14:30,07h 45m,22:15,3.7,363,42,,,
201,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 143156,Super Luxury Volvo AC Seater Pushback 2+2,14:30,06h 15m,20:45,2.8,740,36,,,
202,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163509,Express Non AC Seater 2+3,15:05,07h 25m,22:30,3.7,363,42,,,
203,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 188525,Super Luxury Volvo AC Seater Pushback 2+2,16:30,06h 15m,22:45,3.7,740,37,,,
204,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 169316,Express Non AC Seater 2+3,17:20,06h 55m,00:15,3.7,363,42,,,
205,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,17:30,06h 15m,23:45,4.4,740,37,,,
206,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163512,Express Non AC Seater 2+3,18:00,07h 30m,01:30,3.7,363,42,,,
207,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 193597,Express Non AC Seater 2+3,19:05,07h 10m,02:15,3.7,363,42,,,
208,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,07h 29m,03:30,3.7,448,37,,,
209,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,08h 00m,04:40,3.7,448,37,,,
210,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,21:05,07h 55m,05:00,3.7,356,42,,,
211,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,06h 14m,04:45,4.4,740,36,,,
212,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 187138,NON AC Seater / Sleeper 2+1,23:20,07h 10m,06:30,3.2,448,37,,,
213,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06h 16m,06:15,4.0,740,37,,,
214,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),22:30,06h 35m,05:05,4.5,600,32,,,
215,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:15,07h 20m,05:35,4.6,600,30,,,
216,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,4.2,450,40,,,
217,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,Bharat Benz A/C Sleeper (2+1),22:30,07h 00m,05:30,4.3,600,31,,,
218,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),23:25,06h 45m,06:10,3.7,500,32,,,
219,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,4.0,429,40,,,
220,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,21:45,07h 15m,05:00,3.8,350,36,,,
221,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),21:30,07h 15m,04:45,3.5,350,38,,,
222,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shree Paras Travels,NON AC Seater / Sleeper 2+1,22:30,08h 30m,07:00,4.1,350,36,,,
223,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),02:33,06h 30m,09:03,3.6,900,35,,,
224,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,07h 15m,06:30,2.7,650,42,,,
225,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,A/C Seater/Sleeper (2+1),13:30,07h 15m,20:45,2.4,600,34,,,
226,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,06h 40m,03:40,2.7,450,40,,,
227,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05h 46m,05:45,1.9,700,38,,,
228,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),02:15,06h 45m,09:00,2.7,900,40,,,
229,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,01:10,06h 50m,08:00,2.5,350,39,,,
230,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),20:00,07h 20m,03:20,1.8,400,46,,,
231,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,A/C Seater / Sleeper (2+1),02:15,07h 08m,09:23,2.2,900,33,,,
232,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Choudhary travels and cargo,A/C Seater / Sleeper (2+1),06:00,05h 30m,11:30,1.1,500,22,,,
233,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Chanakya Travels Agency,AC Sleeper (2+1),03:30,06h 55m,10:25,2.8,650,36,,,
234,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,2.6,600,46,,,
235,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),20:00,06h 30m,02:30,4.7,450,36,,,
236,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,03:45,07h 00m,10:45,1.0,350,33,,,
237,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,02:31,09h 39m,12:10,4.2,1000,42,,,
238,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,3.7,429,39,,,
239,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,FlixBus,A/C Sleeper (2+1),03:20,06h 15m,09:35,4.9,248,23,,,
240,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Deepak Travells,NON A/C Seater/ Sleeper (2+1),19:00,07h 15m,02:15,3.3,500,37,,,
241,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater/ Sleeper (2+1),01:30,06h 30m,08:00,3.3,350,36,,,
242,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),18:30,07h 00m,01:30,4.7,450,38,,,
243,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),02:30,06h 00m,08:30,3.7,700,40,,,
244,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Sainath Travel Agency,Non A/C Seater / Sleeper (2+1),21:15,08h 00m,05:15,3.2,350,36,,,
245,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),18:00,06h 30m,00:30,2.8,400,42,,,
246,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Bluecity Bus,A/C Sleeper (2+1),02:45,06h 30m,09:15,3.3,900,29,,,
247,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),02:15,06h 30m,08:45,2.8,650,40,,,
248,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),17:40,06h 55m,00:35,2.4,400,28,,,
249,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Sainath Travel Agency,Non A/C Seater / Sleeper (2+1),22:30,07h 30m,06:00,1.5,350,36,,,
250,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:30,05h 40m,03:10,2.5,600,41,,,
251,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Geetanjali Travels,NON AC Seater / Sleeper 2+1,21:40,07h 05m,04:45,2.3,400,36,,,
252,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Geetanjali Travels,NON AC Seater / Sleeper 2+1,22:00,08h 00m,06:00,2.8,400,34,,,
253,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,06h 45m,02:00,2.1,400,35,,,
254,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Laxmi traveller,A/C Seater / Sleeper (2+1),03:20,05h 55m,09:15,2.5,550,32,,,
255,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:20,07h 30m,03:50,2.4,350,34,,,
256,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),19:00,07h 30m,02:30,1.9,330,50,,,
257,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),02:31,09h 39m,12:10,4.2,1600,34,,,
258,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),04:15,07h 00m,11:15,4.1,1650,32,,,
259,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Ashok Travels and Cargo,A/C Seater/Sleeper (2+1),23:00,07h 00m,06:00,2.0,800,39,,,
260,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shri Krishna travels (NBT),AC Sleeper (2+1),01:12,10h 45m,11:57,0.0,1142.86,21,,,
261,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,New Amar Travels,Bharat Benz A/C Sleeper (2+1),03:14,06h 41m,09:55,3.7,2300,36,,,
262,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shri Charbhuja Travels (A Unit Of Bala Agri..),NON AC Seater / Sleeper 2+1,02:46,09h 36m,12:22,3.6,1000,35,,,
263,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,bhaiya travels,NON A/C Sleeper (2+1),03:10,06h 25m,09:35,3.4,800,34,,,
